patient_id,masked_tra_PC1,masked_tra_PC2,masked_tra_PC3,masked_tra_PC4,masked_tra_PC5,masked_tra_PC6,masked_tra_PC7,masked_tra_PC8,masked_tra_PC9,masked_tra_PC10,masked_tra_PC11,masked_tra_PC12,masked_tra_PC13,masked_tra_PC14,masked_tra_PC15,masked_tra_PC16,masked_tra_PC17,masked_tra_PC18,masked_tra_PC19,masked_tra_PC20,masked_tra_PC21,masked_tra_PC22,masked_tra_PC23,masked_tra_PC24,masked_tra_PC25,masked_tra_PC26,masked_tra_PC27,masked_tra_PC28,masked_tra_PC29,masked_tra_PC30,masked_tra_PC31,masked_tra_PC32,masked_tra_PC33,masked_tra_PC34,masked_tra_PC35,masked_tra_PC36,masked_tra_PC37,masked_tra_PC38,masked_tra_PC39,masked_tra_PC40,masked_tra_PC41,masked_tra_PC42,masked_tra_PC43,masked_tra_PC44,masked_tra_PC45,masked_tra_PC46,masked_tra_PC47,masked_tra_PC48,masked_tra_PC49,masked_tra_PC50,masked_tra_PC51,masked_tra_PC52,masked_tra_PC53,masked_tra_PC54,masked_tra_PC55,masked_tra_PC56,masked_tra_PC57,masked_tra_PC58,masked_tra_PC59,masked_tra_PC60,masked_tra_PC61,masked_tra_PC62,masked_tra_PC63,masked_tra_PC64,masked_tra_PC65,masked_tra_PC66,masked_tra_PC67,masked_tra_PC68,masked_tra_PC69,masked_tra_PC70,masked_tra_PC71,masked_tra_PC72,masked_tra_PC73,masked_tra_PC74,masked_tra_PC75,masked_tra_PC76,masked_tra_PC77,masked_tra_PC78,masked_tra_PC79,masked_tra_PC80,masked_tra_PC81,masked_tra_PC82,masked_tra_PC83,masked_tra_PC84,masked_tra_PC85,masked_tra_PC86,masked_tra_PC87,masked_tra_PC88,masked_tra_PC89,masked_tra_PC90,masked_tra_PC91,masked_tra_PC92,masked_tra_PC93,masked_tra_PC94,masked_tra_PC95,masked_tra_PC96,masked_tra_PC97,masked_tra_PC98,masked_tra_PC99,masked_tra_PC100,masked_tra_PC101,masked_tra_PC102,masked_tra_PC103,masked_tra_PC104,masked_tra_PC105,masked_tra_PC106,masked_tra_PC107,masked_tra_PC108,masked_tra_PC109,masked_tra_PC110
OAS1_0339,2.081996,-1.797414,-0.17966555,0.64420635,0.3623161,0.8282697,0.100249104,0.8288987,-0.69406956,0.30691922,-0.68825436,-0.276386,0.95966023,-0.38918507,0.7876084,0.5027912,0.24846761,0.008481982,-0.2833556,0.2320501,-0.12686089,-0.021334076,0.42007414,0.05531305,0.028570654,-0.33091164,-0.72687113,0.03233553,-1.0474879,0.59800935,-0.4800057,-0.113189235,0.4852878,0.17276637,-0.6887382,-0.4679439,-0.4512773,-0.1584896,0.033472348,-0.238114,-0.47046345,-0.15987132,-0.2505731,-0.21725056,-0.21702795,-0.24952435,-0.34691906,-0.046122212,-0.035711605,0.22074221,0.18059163,-0.6585294,0.10525067,-0.29854348,1.011744,0.13237458,-0.51956165,0.16347235,-0.056264162,0.015582426,-0.22967355,-0.0037849108,0.29629603,0.51699144,-0.006122549,0.27877292,0.32780203,-0.5918109,-0.5898893,0.09895271,-0.13757378,0.13749611,0.1388607,0.50113314,0.23787376,0.059579194,0.020554524,-0.11293854,0.6668438,0.02950097,0.0031560746,0.07572571,-0.1610565,0.022578733,-0.53112096,-0.36968064,-0.3772044,-0.48346898,0.013490527,-0.25828603,0.17028347,0.3157637,-0.22036493,0.02650031,-0.18129086,-0.54963046,-0.1767273,-0.06401434,0.34263045,-0.12181249,-0.2228223,0.72764605,0.3843829,-0.1144755,-0.43783614,-0.45595393,0.43136948,-0.4978382,0.34478137,0.40916657
OAS1_0340,-0.69531614,0.40284738,-1.2373313,0.052283842,-0.6557395,-0.017123992,0.21103187,1.364034,0.032987237,-0.37384844,-0.36108476,0.07014348,0.24314842,0.3432872,0.54270095,-0.5319686,0.10698483,-0.02589587,-0.08994132,-0.19917743,-0.17533194,0.85192573,-0.49055925,-0.38834965,-0.45809022,-0.37082928,0.2833132,-0.04161295,-0.17996222,-0.17413796,0.7628606,0.29748794,-0.4528947,0.2697416,0.81347793,0.26310974,-0.24790801,0.06990052,-0.34187993,-0.4550073,0.20332184,0.2953714,-0.306085,0.48907548,-0.14109448,-0.040303763,0.2149753,0.47965568,0.3345727,-0.48613808,-0.037038118,0.11275734,0.22570042,0.36410502,0.24521339,0.016428297,-0.4064308,-0.20304969,-0.18876885,0.34373385,0.2539749,-0.50560915,-0.32289746,0.5347713,0.20248127,0.06743255,0.6152309,0.0918031,0.3493522,0.41307348,-0.24680369,0.32658356,0.098399125,0.20077549,-0.3215892,0.41421947,0.5667126,0.016750682,0.15059806,-0.1204276,0.80709434,-0.24276918,-0.44993252,0.32138368,-0.29289332,-0.006773085,-0.12485366,0.3576027,-0.13023761,-0.3016313,0.3960211,0.15295476,-0.6065448,-0.15998213,0.124293104,0.044044852,0.019656407,0.23363823,0.26333517,-0.37057626,-0.7192987,0.09371662,-0.15735339,-0.77599686,0.027960204,-0.01823492,-0.0021673231,0.23606543,-0.27434307,0.25481635
OAS1_0341,-0.88653225,-0.20192474,0.36051884,-0.5128873,0.3774049,-0.40473077,-0.6616444,0.7384023,0.7187567,0.9298198,0.24117526,-0.44400847,0.29893234,0.04872718,0.13514043,-0.09784382,-0.39822507,-0.21497294,0.6119346,-0.030461127,0.105531804,0.98872274,-0.26531819,0.023277536,-0.46137202,0.16648431,-0.049336337,0.4687605,-0.35549563,0.7152912,0.21979712,-0.004828732,-0.46772462,0.37472326,0.32993633,-0.110167556,-0.10342801,0.31896353,-0.39365458,0.26785752,-0.12264355,0.52307916,0.23836485,0.27899182,0.122909404,-0.2069533,0.5531689,-0.2966997,-0.015371037,-0.09920519,0.15436225,-0.293128,0.074253224,0.110407256,0.6396504,-0.027309716,-0.17519405,-0.1621688,0.96885794,0.21055086,-0.08610087,0.23365343,-0.34424263,0.100378506,-0.08370514,0.21865164,-0.23732984,-0.14067273,-0.23691815,0.14805575,0.3404368,0.22768587,-0.1166355,0.14893816,-0.15839836,-0.34886667,0.038263254,-0.1261398,0.11375533,0.27997455,0.24445122,0.17418434,0.16796823,-0.3332534,0.7490586,-0.67635727,-0.3352985,0.3158365,-0.24851692,0.2245619,-0.05029084,0.07068716,-0.42959118,0.2899011,-0.12207476,0.13621382,0.4234396,-0.029164642,-0.025722455,0.23920673,0.3672566,0.1341034,0.11150444,-0.2240643,-0.30649766,0.18436052,-0.05263082,-0.19909541,0.22454923,0.0957126
OAS1_0342,0.6006561,0.6074664,-0.70403206,0.31041208,-0.24658531,-0.5843967,-1.2588083,-0.11124993,-0.1962897,0.09007178,0.8483817,-0.29552093,-0.08824358,-0.23681909,0.17074928,0.011942108,0.31967804,0.14565444,0.62200594,0.45216104,0.36615607,0.37900242,-0.6921421,0.2603376,0.41550526,1.0788475,0.40720245,-0.1524556,0.2980357,0.49062392,0.7877722,-0.23159109,-0.18261142,-0.8435439,-0.042976115,-0.22312455,-0.32706627,0.2597246,-0.39428923,-0.027312454,0.33835828,-0.053421296,-0.45124283,-0.5290537,-0.29840374,-0.0702451,-0.029712742,0.48184395,0.091428496,0.46415403,-0.41966048,0.33499405,-0.060688734,0.2452582,-0.243213,-0.30990785,0.40032056,-0.5668938,0.26151448,0.048446774,-0.6819695,0.18243974,0.17989606,0.20082265,-0.31362826,-0.29456645,-0.15604474,0.11062992,0.09923996,0.06666878,-0.072752915,0.66249543,0.22683865,-0.0031056418,0.037005153,-0.10682228,0.26705986,0.20806928,0.6005155,0.12615938,-0.40303147,0.13233519,0.085158885,0.19755362,0.011675966,0.11274544,-0.06640044,0.369109,-0.35843652,0.18780017,0.01744514,-0.16474347,-0.002188841,-0.16592535,0.032972515,0.13072935,-0.38739017,0.54705054,0.24771604,0.28079292,-0.22332188,0.5825267,-0.20482571,-0.060629066,0.102746375,0.17698961,0.41366783,-0.055007868,-0.057148654,-0.09914185
OAS1_0343,-0.9350315,0.43112865,0.25684276,-0.62472874,0.017507197,-0.32307225,-0.0011856994,-0.5476974,-0.4291966,0.25384858,-1.3186377,0.42571813,-0.6180008,0.5277828,0.2399261,-0.17233317,-0.6480946,-0.11093655,-0.11328186,0.9144654,0.16938719,0.4884581,-0.25616583,-0.1714859,-0.05471531,-0.3134129,-0.2926613,0.23229425,-0.7496683,0.29663038,-0.21229106,-0.433125,-0.27781814,-0.0025716664,0.22305545,0.27616155,0.43938184,-0.13383372,-0.3324131,0.90568924,0.10131857,-0.1959158,-0.7379326,-0.4432712,0.6507179,0.41963696,0.07259735,0.10017911,-0.11965339,0.18785547,0.5525537,-0.43356353,-0.04745593,0.26989934,0.102099694,-0.07862335,0.4247894,0.21449824,0.3981177,0.42588773,0.2778213,-0.18212076,-0.17401041,0.21067813,0.120089434,-0.33024135,-0.02839734,0.6514139,0.07148172,-0.4079636,-0.1596387,-0.16544615,-0.84170717,0.06688578,0.0023217204,-0.16900612,-0.23647195,0.094849676,0.4485853,0.3765863,0.1981969,0.22944196,-0.34464678,0.33767965,-0.0076052505,0.1792538,0.31385833,-0.26544145,-0.17786944,0.013273319,0.4185431,0.046665635,-0.31100363,-0.22369175,0.035110153,0.19310638,0.24807513,-0.083469175,0.16953678,-0.4507236,-0.38758275,0.037193492,0.09238784,-0.6329892,-0.34958804,-0.118598804,0.082087785,0.3004684,0.5939917,0.03444556
OAS1_0344,-1.3033577,-0.09161963,0.77070475,-0.3239574,-0.52351606,-0.31166852,-0.74592,0.41741967,0.5891847,-0.54866546,-0.94453603,0.37299076,0.43926632,0.44684494,0.26398423,-0.10005178,0.046660744,-0.29753938,0.33907038,-0.2373962,-0.09487107,0.003324238,0.12218612,0.0874477,-0.10220661,-0.33155343,-0.258527,-0.11404181,0.3970477,-0.08944833,-1.0472176,-0.5736535,0.25189152,-0.52141875,0.8198059,-0.50672805,-0.22146013,-0.039846785,0.32682788,0.16822413,0.5184447,0.10354974,0.04490376,0.30568635,0.44436,-0.31103584,-0.19774961,0.1677535,0.032723557,-0.3152874,-0.13938846,-0.29653257,0.35025635,-0.35324377,-0.40918055,-0.39104578,0.34709656,-0.6224204,0.174285,-0.2954727,-0.28865108,0.32340017,-0.37407082,-0.35520712,0.009918901,0.2259899,-0.083723225,0.44438577,-0.33421338,0.2014175,0.09920849,0.18188693,0.05782995,0.23657693,0.49972308,-0.67772186,0.21862532,0.30825192,-0.23259981,0.038914055,-0.15125398,0.27006602,-0.012385969,0.25277168,0.011339395,0.236835,0.16455525,0.20754091,0.09455046,0.15017785,-0.1107335,-0.036321003,-0.07437349,0.27161062,-0.11690095,-0.25550362,-0.41119787,-0.34889883,-0.4822649,-0.21235919,0.32480162,0.2161302,0.2872645,-0.0065989667,-0.043321505,0.2292074,-0.5849625,0.16530955,-0.50313187,-0.12366259
OAS1_0345,-1.20115,-0.10047537,0.6300118,0.41725492,-0.2744915,0.049370695,0.14033532,-0.49012378,-0.2671197,0.19112642,0.33158144,-0.11795731,-0.49437752,0.448708,-0.4080851,0.39265093,-0.037673105,0.37355977,0.5039103,0.18736713,-0.31584385,-0.33873957,-0.11648703,0.40025255,0.21645814,0.045654684,-0.8820936,-0.14647031,-0.12752703,0.078956984,1.2871737,-0.5092973,0.6755705,-0.24162625,-0.24603258,-0.57000864,-0.48799312,-0.20153679,-0.23853631,0.10570076,0.1914066,0.04806489,-0.059393745,-0.20890483,-0.026565399,-0.007662538,0.1830307,0.24491373,-0.008314423,-0.16367988,-0.48302475,-0.15862757,-0.14230777,-0.7873092,0.08130476,-0.110723935,-0.0418703,-0.12248672,-0.03054114,-0.034099653,-0.05775789,-0.6916109,-0.24405399,0.26006773,-0.2325192,-0.07282945,-0.10623169,0.27559403,0.05546201,-0.21004345,0.061507247,0.60653394,-0.07084223,0.12757757,0.1289427,0.30671442,0.11929051,-0.07686053,0.20650572,-0.12900348,0.13806848,-0.015894335,-0.072243206,-0.3677325,-0.6057182,-0.1333998,-0.10744418,0.043469504,0.0761521,-0.08589966,0.3128962,-0.17089854,0.06204404,0.18561722,0.16136625,0.44051468,0.06217086,0.18910523,0.43394396,-0.106819466,0.19371377,0.20290521,0.7262624,0.34202144,-0.31195787,-0.37655434,0.31216052,-0.38903314,0.34831613,-0.18104883
OAS1_0346,-1.2798692,-0.31272805,0.8854383,0.32288358,0.26388413,-0.19173598,-0.17636147,-0.9876254,-0.82918686,0.23379906,0.38207313,-0.22085465,-0.12540618,0.22079289,-0.2244589,0.32100666,0.30547515,0.1047164,0.41617337,-0.13371558,-0.063383766,-0.05827893,-0.46519974,0.16857007,-0.36529964,-0.8828456,-0.19113748,-0.32507274,0.25856233,0.5323241,0.0742968,-0.042720295,-0.06895408,0.24465235,0.23663874,-0.61709625,0.29779541,1.0366789,0.6302442,0.11979439,-0.25946766,-0.25984445,-0.32312092,-0.20104133,-0.033778388,-0.16564515,-0.055862766,-0.24864179,-0.14343801,-0.046755467,-0.060075358,0.22527483,0.096750505,0.2907125,-0.0063618626,0.056668982,-0.36261058,0.24153332,-0.37486064,-0.017026378,-0.10839923,0.23436682,-0.10547918,0.18875843,0.1079808,0.3014145,0.1936831,0.019968357,0.052174065,0.17541419,-0.5663191,-0.4708964,-0.117074415,-0.25075796,-0.38172522,-0.3553011,0.23607929,0.49301234,0.109715894,0.46391144,0.015267334,-0.033274893,-0.027832497,0.23858766,-0.357392,-0.86318195,0.048785117,-0.07876004,0.22275302,0.28481144,0.5930823,-0.294287,-0.13137446,0.43081018,-0.10795348,0.14028831,-0.18794304,0.51388043,-0.11880597,-0.06840533,-0.11409823,-0.17018747,-0.31779844,-0.31539097,-0.0038977675,0.0007715608,-0.14932263,-0.2967218,-0.2689174,0.3852949
OAS1_0348,-0.77302724,-0.48171848,0.3165232,-1.2601819,-0.13459677,0.13733952,-0.72528666,0.8612093,-0.57165915,-0.28364563,0.4105864,0.58679867,0.22157006,0.82086354,0.21764804,-0.8647966,-0.4295066,0.06442516,0.23693605,0.2829488,-0.42496386,-0.6847219,-0.1235625,-0.08217528,0.6062175,-0.41347092,0.6367901,-0.07054532,-1.0636363,0.17536713,-0.652816,0.0384316,-0.0007636569,-0.3744601,-0.055069,0.22904956,0.51784426,-0.09201175,0.19199125,0.116221406,0.46171904,-0.40941498,0.3049411,-0.28057203,0.2268885,0.15976338,-0.5200521,0.07700704,-0.52819836,0.12318287,-0.28311765,0.46192032,-0.71950793,0.17561936,-0.124444164,0.07405835,-0.17982443,0.1372835,-0.067208804,-0.38165227,-0.5466071,-0.48673284,0.045466386,0.1923028,0.5074625,0.33454546,0.17412381,0.15783042,-0.056936152,0.4405678,0.46907532,0.4316288,0.56870526,-0.009257104,0.2110994,0.06537339,0.14705105,-0.23302543,0.33920908,-0.10115906,-0.014310376,0.35078493,-0.4992652,-0.44230196,0.24308673,-0.050679523,0.4500223,-0.20530255,-0.30456018,-0.1511025,-0.14945611,0.06534596,0.41755757,0.64572656,0.95473826,-0.5250547,0.07560824,-0.2101056,0.2484225,0.15494205,0.14170398,-0.002053864,0.1474179,0.3153376,-0.2850113,0.122360185,-0.12520993,-0.30240113,0.17425773,0.31421587
OAS1_0349,-0.23555821,0.61766374,-0.42529988,0.5527337,-0.23202258,-0.2519937,-0.3979258,1.1878818,-1.7573904,0.21733989,1.1018695,-0.22160888,0.081532024,-0.02678014,-0.21089512,0.40230426,0.5782938,-0.39291108,-0.46260378,0.42029724,0.22456442,0.69988376,0.14968902,-0.52390516,0.12583877,0.5840072,0.27948484,-0.3255563,-0.33588254,-0.46636873,-0.22050348,0.17000364,0.026581401,-0.20959768,0.053031135,0.128557,-0.4144683,-0.30083773,-0.52624303,-0.09163921,0.28941283,0.012066898,0.61132556,-0.46292737,-0.035121154,0.13510537,-0.59686905,0.23348351,-0.21743144,-0.12838876,0.18902974,-0.23978418,-0.1756478,-0.853042,0.5538469,-0.12062237,0.46562752,-0.42759877,0.20266384,0.2829869,0.102119856,0.40506393,-0.04325072,-0.27491704,0.48536974,-0.012587637,0.24083526,-0.60938317,-0.009756443,0.111935675,0.2285632,0.40064263,-0.21958128,-0.015235303,0.2960678,0.49649763,-0.45480332,-0.20781183,0.22793502,0.3014005,-0.12916562,-0.21336709,-0.24104552,0.40842366,-0.08319444,-0.009966221,-0.025472142,0.39997905,0.2988883,-0.17112891,0.08126761,-0.10061901,-0.335345,0.32953447,-0.26633,0.32796526,0.4555139,-0.2782576,0.25213364,-0.3268687,-0.054916564,0.38257566,0.18530168,-0.4726888,0.25311598,-0.2721588,0.025905078,-0.1834546,-0.16887052,0.2690001
OAS1_0350,-0.8176425,-0.12581249,-0.36779913,-1.3591384,-0.63365275,0.07493891,-0.1524564,-0.3813789,-0.51077497,-0.32342058,0.42305404,-0.32028973,0.088619076,0.17353012,0.42925113,-0.4280918,-0.68055433,-0.2832764,0.2696519,-0.6408452,0.14054623,0.27861246,-0.5284867,-0.36173186,0.46972728,0.35339436,-0.43327498,0.13518998,-0.2633527,0.5715488,-0.2601946,-0.6948309,0.13226451,0.13284364,0.30632496,0.50573725,-0.23863977,-0.2582614,0.047994725,-0.33808148,-0.13451442,-0.3456885,-0.4709096,-0.27244332,-0.24424306,0.2310271,-0.10061289,-0.22890125,0.22347663,0.18724522,0.35868755,-0.37133825,0.29788408,-0.047486212,0.5023956,-0.13817818,-0.052054644,-0.14840607,0.13291901,0.2362738,-0.13469656,0.1701129,-0.06741071,-0.30666766,0.14629611,0.18880008,0.17686696,-0.03754902,0.5661059,-0.19160938,-0.15493287,-0.3704647,0.46433064,0.014827373,-0.13349429,0.010967424,-0.23824404,-0.16389802,-0.09074429,-0.39342225,0.119140364,-0.30774257,-0.30777362,-0.23325789,0.29178485,-0.47540715,-0.18392795,0.07563268,0.3322369,0.293601,0.30535218,0.4738191,0.17139669,0.21672992,-0.56720465,0.44286653,0.035131082,0.006809918,-0.10690012,-0.057672963,-0.078168295,-0.40161532,0.106591724,0.21057442,-0.61472994,0.07112149,0.48567533,-0.17271161,-0.11448448,0.23633204
OAS1_0351,1.9205128,-0.44465664,0.56271577,-0.13644943,1.344169,-0.5248352,0.256034,-0.83379585,-0.5111439,-0.21510306,0.27062008,-0.28277984,-0.2710759,0.045458738,-0.25421554,0.44825563,-0.354168,-0.07924375,-0.1830153,-0.253219,-0.5597718,0.27576473,-0.06215814,0.3529975,0.19783626,0.5962679,-0.5225411,-0.120321214,-0.18669456,0.03091133,-0.21475424,-0.18232101,-0.2044651,0.09167144,-0.18067342,-0.21768005,0.28744012,-0.4208004,-0.105951786,-0.052612755,-0.017723273,0.07546968,-0.069420666,0.39146364,-0.17089199,0.15081838,0.9062731,-0.2631577,-0.3655545,-0.17390555,0.029530548,0.3731419,0.21834847,-0.20576838,-0.003674877,0.10724464,0.32438698,0.24719904,0.027991153,0.06758388,-0.24724258,0.30696955,-0.21061441,-0.07349661,0.09337961,0.40002576,-0.07237037,0.014956343,0.11871447,-0.18024626,0.56091344,0.47273067,0.1474092,0.22288652,0.05278803,-0.09118345,-0.21153338,0.015325865,0.00166899,-0.32722998,-0.13369985,-0.10140158,0.28274184,-0.0944973,-0.0034661745,-0.37771183,0.12556972,0.21114486,0.14357154,-0.1566507,-0.09709978,0.063599996,-0.4419107,-0.06487051,0.57315993,0.2727799,0.0511516,-0.32054657,-0.38451853,-0.52021086,0.1262313,-0.12566692,0.2082618,-0.10805465,0.69755715,0.07626196,-0.15578872,0.28822753,-0.0435101,0.14793038
OAS1_0352,1.0716428,-0.12833974,-0.35293627,-0.16961198,-0.6519022,0.6813799,1.2280624,-0.061241787,-0.606469,0.09717387,-0.24293882,0.96523297,0.70461947,0.5695073,0.41529438,0.3399907,-0.46931627,-0.49686787,0.6412228,-0.05508393,0.021819556,0.2096525,-0.33822834,0.97319585,0.52094716,-0.12746131,-0.07062621,0.01680218,-0.34709737,-0.37259772,-0.24260215,-0.36979517,-0.5377856,-0.74388456,-0.8329134,-0.048812237,-0.26301494,0.05470635,0.056129392,0.009017833,-0.13717528,0.06050991,0.16569881,0.36577073,0.8315533,0.0521934,0.2458095,0.8557808,-0.32099655,-0.508073,-0.3780844,-0.39834315,-0.017850915,0.24496934,-0.14849132,0.10920474,-0.0880447,-0.5847578,-0.29090437,-0.60564506,0.035643123,0.2733756,0.13135423,-0.08295457,0.38345975,-0.2734424,0.40904218,0.024987912,-0.14359842,-0.19081317,0.21809466,0.30685458,0.10532943,0.1340417,-0.12018212,-0.07509868,0.21428758,-0.063144326,-0.21704035,0.5067086,0.14751495,0.29306775,0.35497606,-0.04760728,0.078292295,-0.23278911,-0.4582777,0.08857268,-0.13850504,0.2957101,0.20667611,0.39066416,-0.029896004,-0.0799258,0.35973808,0.38759723,-0.17095402,-0.12016669,0.068867296,0.23157969,0.33990267,0.030194474,-0.3218693,-0.05379078,-0.12847342,-0.20959371,-0.03208944,-0.31538862,0.2591472,0.24366343
OAS1_0353,-0.5150725,0.40670848,-0.7974976,-0.3619468,-0.5295943,0.3715498,0.67716753,0.24329402,0.0033219215,0.14505857,-0.14504538,0.042810798,-0.3338077,-0.55477715,-0.17065944,-0.48387897,-0.014153778,0.49529237,-0.065976314,0.28980222,0.17658536,0.2852362,-0.52056986,-0.7802361,0.060868002,0.1372912,-0.27420324,0.8390224,-0.40891808,0.017480556,0.83134836,0.005318512,0.12770061,-0.028683912,0.74210334,-0.056584015,-0.008100878,-0.38221017,0.45023143,0.2537052,0.22003137,-0.32965222,0.5064939,-0.08235321,0.4994674,0.07361426,-0.4032864,0.32491723,0.027906263,-0.119883925,0.12664722,-0.03731299,0.063200116,0.14644073,-0.040399715,0.40197614,-0.029723475,-0.09373447,-0.025718411,-0.09036976,0.23907815,0.0550312,0.2593214,0.16071965,-0.39210236,-0.56682765,0.27552179,-0.3384236,0.16102974,-0.106032625,-0.08005989,0.41646385,0.054450694,-0.06331298,-0.44068664,0.16182803,0.80753195,-0.45230737,-0.028964316,0.57901376,-0.18702957,-0.3078667,0.052611165,-0.11830843,0.0018894015,0.061699793,-0.907696,0.15979253,0.20947787,0.18868652,0.16314833,-0.50567156,-0.55391026,-0.28453246,-0.055564877,0.23197712,0.19218057,-0.20953475,0.26791075,-0.47367373,0.32358113,0.25365776,0.018967701,0.28087237,-0.28959554,0.43604618,-0.1598981,0.21955861,-0.49122024,-0.11962256
OAS1_0354,1.4687173,0.13533604,-0.39332214,-0.29649314,0.3408238,0.15766932,-0.3009877,-0.46487868,0.027057443,0.42628235,0.5364231,0.31475472,-0.047184035,0.24612175,-0.6435571,-0.7666282,0.36370236,-0.293621,-0.648879,0.20880765,0.065919146,0.056516077,-0.392091,-0.05202116,0.53904945,-0.28656846,-0.1754848,-0.10036865,-0.11583576,-0.18496683,0.005002497,0.4714428,0.47087818,-0.2542137,0.14796555,-0.40196162,-0.859409,0.18308423,-0.3098127,-0.2270636,0.48548457,0.16727756,-0.527796,0.00067965646,0.1352274,0.46649554,-0.22316037,-0.52741086,-0.05882492,0.0044636433,0.18190175,0.41425785,-0.4633887,0.26039863,-0.28391322,0.2552642,-0.24373887,-0.21854508,0.268555,0.121671915,-0.20857255,0.41609517,0.53996855,0.118899986,0.44058982,-0.15740165,0.0076907347,-0.307374,-0.15858072,0.5249935,-0.11767545,-0.032084465,0.32212073,0.18103102,0.34189376,-0.093738794,0.30252856,-0.28581968,0.1516202,-0.3921526,-0.32088742,0.060738582,0.391558,0.16463564,0.045054317,-0.19803813,-0.22715038,0.13794701,-0.38364908,-0.36694664,-0.22208822,0.12887408,0.097108595,-0.2969943,0.255764,0.30019325,-0.36536843,0.17461002,-0.075212784,0.54036725,0.049881108,-0.37127396,0.17507899,-0.31124413,-0.21890059,-0.30969557,0.008655987,0.14079984,-0.0032617,-0.23620333
OAS1_0355,-0.98337954,-0.09138546,0.5685779,0.7930621,-0.22094534,0.19874561,0.09548562,-0.08316412,0.15802273,0.25717318,0.65928596,-0.09201637,0.21584892,0.688657,0.3517722,-0.068119854,0.63412917,-1.4795458,-0.021448866,-0.016159024,0.400098,0.25519806,0.22470494,0.105373785,0.7493852,0.82577384,0.29936048,0.19571665,-0.014852206,0.01683587,-0.11385312,0.29708648,0.43827114,0.3998936,0.26718834,0.13130888,0.4128889,0.09147313,0.07157962,-0.15054457,-0.20914394,0.110152714,-0.106684074,-1.1326174,-0.44249994,0.41916844,-0.3103985,0.21561721,-0.13537924,-0.91495854,-0.23940955,0.191367,-0.07136881,-0.28303662,0.4598779,0.075572245,0.37148142,0.008318169,-0.50791955,-0.27914098,0.2766842,-0.12743121,-0.026711542,-0.0219657,-0.115541734,0.07030764,0.08831645,0.18936646,-0.111741476,0.51816446,0.25327572,0.19054043,-0.16978723,-0.0074359886,-0.0008249509,-0.10760684,0.37754434,-0.28004903,0.2619771,-0.34065014,-0.33850178,-0.089023076,0.61786777,0.47571182,-0.2909521,-0.24859542,-0.19795582,-0.053287756,-0.23857647,0.036768,-0.1569761,-0.27349785,0.22616068,0.24447629,0.22519757,-0.17088054,0.12734322,0.4115546,-0.015865609,-0.33519495,0.34504804,-0.5160608,0.07007895,-0.18384056,-0.40919966,0.13475814,0.013967611,-0.18761972,-0.016894344,-0.04670472
OAS1_0356,1.582843,-1.0628393,-0.3554716,-0.59375095,-1.1028415,-0.44690928,0.37844658,-0.49238297,0.114152335,0.17567962,0.25293258,-0.047645707,-0.061635245,0.59506816,0.6127607,1.4463501,0.23035195,-0.08251062,-0.08206436,0.018415442,-0.60937697,0.43522522,0.14369668,0.45930168,0.25046602,-0.39983734,-0.63894093,-0.138256,0.48567003,0.5804097,0.28583756,-0.22673662,-0.45005867,0.06864147,-0.16979471,-0.38769594,0.28944555,0.4012348,-0.03227429,0.18138675,0.16305311,0.30214307,-0.31864277,0.3783568,-0.05196018,0.31947833,-0.31665042,0.4563361,0.052495554,0.089277625,0.298635,-0.5514899,-0.3489474,-0.33192384,0.3844607,-0.54973876,-0.05987805,-0.35418758,-0.037429802,0.0662732,-0.20893046,0.07812763,-0.03266956,-0.14591885,-0.46448633,-0.5755212,0.2124145,0.24226451,-0.02683994,0.13378814,0.48367217,0.012323402,-0.58701396,0.22013004,-0.4341972,0.4756898,0.07453021,-0.1264747,0.07223252,-0.19978721,0.36778465,-0.18447894,-0.32540026,0.04048337,-0.08143018,-0.062211286,0.06650037,-0.072170794,-0.22566913,0.20020488,-0.21761897,0.38358486,-0.16375443,-0.041127123,0.14864483,0.50553447,-0.35464013,0.2612816,0.07742952,0.3329974,-0.06615263,-0.54488176,-0.31210634,-0.021242544,0.68629193,-0.15727179,0.18619084,0.4273755,-0.15336949,0.36475822
