patient_id,gfc_tra_PC1,gfc_tra_PC2,gfc_tra_PC3,gfc_tra_PC4,gfc_tra_PC5,gfc_tra_PC6,gfc_tra_PC7,gfc_tra_PC8,gfc_tra_PC9,gfc_tra_PC10,gfc_tra_PC11,gfc_tra_PC12,gfc_tra_PC13,gfc_tra_PC14,gfc_tra_PC15,gfc_tra_PC16,gfc_tra_PC17,gfc_tra_PC18,gfc_tra_PC19,gfc_tra_PC20,gfc_tra_PC21,gfc_tra_PC22,gfc_tra_PC23,gfc_tra_PC24,gfc_tra_PC25,gfc_tra_PC26,gfc_tra_PC27,gfc_tra_PC28,gfc_tra_PC29,gfc_tra_PC30,gfc_tra_PC31,gfc_tra_PC32,gfc_tra_PC33,gfc_tra_PC34,gfc_tra_PC35,gfc_tra_PC36,gfc_tra_PC37,gfc_tra_PC38,gfc_tra_PC39,gfc_tra_PC40,gfc_tra_PC41,gfc_tra_PC42,gfc_tra_PC43,gfc_tra_PC44,gfc_tra_PC45,gfc_tra_PC46,gfc_tra_PC47,gfc_tra_PC48,gfc_tra_PC49,gfc_tra_PC50,gfc_tra_PC51,gfc_tra_PC52,gfc_tra_PC53,gfc_tra_PC54,gfc_tra_PC55,gfc_tra_PC56,gfc_tra_PC57,gfc_tra_PC58,gfc_tra_PC59,gfc_tra_PC60,gfc_tra_PC61,gfc_tra_PC62,gfc_tra_PC63,gfc_tra_PC64,gfc_tra_PC65,gfc_tra_PC66,gfc_tra_PC67,gfc_tra_PC68,gfc_tra_PC69,gfc_tra_PC70,gfc_tra_PC71,gfc_tra_PC72,gfc_tra_PC73,gfc_tra_PC74,gfc_tra_PC75,gfc_tra_PC76,gfc_tra_PC77,gfc_tra_PC78,gfc_tra_PC79,gfc_tra_PC80,gfc_tra_PC81,gfc_tra_PC82,gfc_tra_PC83,gfc_tra_PC84,gfc_tra_PC85,gfc_tra_PC86,gfc_tra_PC87,gfc_tra_PC88,gfc_tra_PC89,gfc_tra_PC90,gfc_tra_PC91,gfc_tra_PC92,gfc_tra_PC93,gfc_tra_PC94,gfc_tra_PC95,gfc_tra_PC96,gfc_tra_PC97,gfc_tra_PC98,gfc_tra_PC99,gfc_tra_PC100,gfc_tra_PC101,gfc_tra_PC102,gfc_tra_PC103,gfc_tra_PC104,gfc_tra_PC105,gfc_tra_PC106,gfc_tra_PC107,gfc_tra_PC108,gfc_tra_PC109,gfc_tra_PC110
OAS1_0335,-1.6317501,-1.6870307,-0.0628441,0.17431517,0.37146994,1.0109228,-1.239183,1.1702976,0.74706596,0.068209365,0.01388431,1.0431796,1.4032999,-0.08973955,-1.201868,-0.79105675,0.5509694,0.37249747,0.8146747,-0.41481265,-0.42345095,0.9843064,-0.10458035,-0.5134503,-0.15459354,0.1909973,0.9149196,0.09706094,0.9085494,0.62086344,-0.7809931,-0.43320143,0.48246858,0.6306014,-0.142627,-0.38984853,-0.834818,0.09745339,0.21972735,0.2993817,-0.41916853,-0.6457753,0.08288583,0.24026622,0.050668728,0.018237012,-0.2921093,-0.24210083,0.2888815,0.19337456,-0.35239765,-0.019164015,-0.49152353,0.4052347,0.31578586,0.35311726,-0.28668767,0.83288795,0.18794951,-0.18978831,-0.4001339,0.20519067,-0.17717716,0.10277505,-0.15272711,-0.072640635,-0.53412396,-1.0811368,-0.18506688,-0.049781572,-0.1131942,0.20290922,-0.5679837,-0.15399426,-0.38485405,0.7263112,-0.090264276,-0.30373493,-0.27969733,-0.3183872,-0.495097,-0.45457014,-0.10117967,-0.039505962,-0.1409003,0.2792864,0.16622461,-0.25385204,-0.28312892,0.14464188,-0.13937826,-0.43671784,-0.73442245,-0.4082658,-0.068304665,0.22951026,0.09911745,0.18511769,-0.08882707,-0.1845952,0.66802424,0.4453435,0.049226988,0.7392427,-0.04557841,0.60550934,0.10531251,0.2548539,0.4695895,-0.5301811
OAS1_0336,1.0893065,-1.5475761,-0.9252335,-0.81313246,0.27445602,0.40052977,0.16166817,0.64332986,0.25100663,0.38598636,-0.29492718,-0.7398551,-0.989005,1.2584655,0.3478714,-0.70847166,0.40293407,0.044397146,-0.2958808,0.032290883,-0.4928631,0.5949247,0.04729016,0.7488749,-0.45832753,1.1576822,-0.058639124,-0.041549772,-0.34944177,-0.3356008,0.24507585,-0.2092666,-0.5554816,-0.54708433,0.71729714,-0.36399627,0.60658425,0.10001059,0.52717465,-0.24387285,-0.50779885,-0.056604236,0.20733468,0.41578615,0.364341,-0.6771415,0.5826127,-0.05158113,0.080649,0.27302888,0.3691223,-0.15376109,0.23017986,-0.30616832,-0.658744,-0.17533694,0.4741121,0.33099735,-0.015456348,0.21794844,0.6734603,-0.20465481,0.3487429,-0.19014554,-0.7767031,0.048731085,-0.20397982,0.13891466,-0.3516396,-0.6676043,-0.101354845,-0.107513465,0.18874983,-0.6300477,-0.035357065,0.5800633,-0.18719718,0.014788408,0.07568939,-0.49224308,-0.31915542,-0.10278762,-0.015067691,0.036332373,0.26231638,0.09830912,0.4430684,0.4509142,-0.1447774,-0.3747711,-0.11757711,-0.04527599,0.059676554,0.05275514,0.04476669,0.23317572,0.07587432,0.16102529,-0.18107896,0.4061327,0.2945988,-0.24000855,-0.1340329,-0.51475734,0.26378104,-0.15398192,-0.0907431,-0.17534417,-0.28178588,0.14724326
OAS1_0337,-1.4173263,0.33838886,-0.7704293,0.31235147,0.8294623,-0.6663552,0.19834813,0.3667068,-0.6189714,-1.0750312,-0.5854673,0.3283644,0.1797003,0.7672444,-0.16741863,-0.14735244,-0.30050433,0.66941977,0.4433945,-0.8098896,-0.27910846,-0.15842298,-0.006254765,0.27518305,-0.36756304,0.23352455,0.6464917,0.6851846,0.2147478,0.24010365,0.58312184,-0.23033008,-0.2870902,0.24524976,0.53530145,0.6402705,0.06293416,-0.06031561,0.15555331,0.8202558,-0.17080425,-0.08613906,-0.71476257,0.46310216,0.09389254,0.31867474,-0.12553269,-0.7763083,0.027587185,-0.41763708,0.25389048,0.22012834,0.18043883,0.2982041,0.59324723,0.0332014,-0.4870788,-0.53365654,0.33319938,0.18452132,-0.033390205,-0.8760615,0.52291495,-0.08000397,0.047581207,0.1802502,0.3965828,0.2459771,0.67733556,0.24887867,-0.5326014,0.111793414,0.4626495,-0.32898405,0.048926987,-0.2947091,-0.0937708,-0.31793115,-0.05346752,0.51033944,-0.0657015,0.025403729,-0.23293136,-0.38431045,-0.3467631,-0.45659298,0.027161991,-0.5368772,0.07478661,-0.45923725,0.21587317,0.278962,-0.4870227,-0.1842884,-0.21160528,-0.42239234,-0.049309343,0.3484749,-0.34748742,-0.53105974,-0.5802865,0.08366141,0.30103162,-0.4446742,0.042375635,-0.27324316,-0.59732676,0.006782031,0.30782518,-0.5850133
OAS1_0338,-3.0628207,0.71498543,0.43840668,-1.1354704,0.4659524,0.2422107,0.3914708,-0.97119105,0.57858336,-0.7628855,0.53594124,-0.41080838,-0.06428747,-0.7870108,-0.4793789,-0.39451304,-1.140317,0.6659521,0.44668508,-0.24952379,-1.112432,-0.33710414,-0.60467184,0.2825662,-0.09603019,0.37059635,0.029008474,0.19816618,0.67316186,-0.7472188,0.34051722,0.1901685,-0.8527196,0.70261705,0.2441648,1.2825513,0.47281733,-0.20484298,0.27621603,0.73221296,-0.060368672,-0.6111233,-0.5567676,-0.2868041,-0.34736314,-1.1515603,-0.4625481,0.060548905,0.28269252,0.060278006,0.54348993,0.77136314,-0.22417846,0.29049352,-0.06632242,0.06953609,0.16348752,0.38645574,0.06783436,0.055469118,0.073715545,0.08201099,0.34042755,-0.15411028,-0.45064744,-0.13213788,-0.54304373,-0.4182439,-0.39105695,-0.23752935,-0.14281069,0.23083538,-0.16118458,-0.419947,-0.03802587,0.5398447,0.34282234,0.2134665,-0.25731242,-0.18111815,-0.13861713,0.43142977,0.29767412,0.13102925,0.043270677,-0.21920495,-0.117577896,-0.015643893,-0.1937323,0.3737956,-0.7649606,-0.43017247,0.12381395,-0.3395894,-0.45571738,-0.26730302,0.52031744,0.20201153,-0.13457505,-0.3627515,-0.51304245,-0.13091467,-0.34883115,-0.049194273,-0.20164192,0.2258349,-0.4094104,0.059643626,0.44835475,0.002404498
OAS1_0339,-1.6526145,1.6271615,-0.922555,1.8409532,-0.16843529,-0.3263754,1.2623127,-0.0021983886,-0.5123966,0.22815646,-0.78885204,-0.46589264,0.14477907,-1.0781207,0.14151871,-0.27485874,-0.13593352,-0.44478336,-0.07589359,-0.33468708,0.8563162,0.80590045,0.59233826,-0.35550827,-0.17969285,0.6395421,-0.2273197,0.18691412,0.180953,0.03876641,-0.43786576,0.31917733,-0.16420263,-1.4102086,1.189506,-0.4646117,0.6990948,-0.26814988,-0.24475485,-0.1498855,-0.31550896,0.17170043,-0.4185343,-0.07907316,-0.31818566,-0.6676124,0.35070902,0.90079284,0.13875285,-0.6806048,-0.2837459,0.22971797,0.22379267,0.33559692,0.029762937,-0.09141584,0.5124871,0.1351013,0.025261613,-0.3741911,0.33979854,0.08360701,0.864876,-0.0128931105,-0.33476886,0.1373851,-0.17045228,-0.11398877,-0.1173911,0.21961986,0.3949155,0.39442196,0.29707262,0.109685645,0.093751386,-0.18051764,0.17775689,0.3134342,-0.16121344,0.12701909,0.08060185,-0.07753395,-0.5923691,-0.44325164,0.45758665,-0.13058193,-0.0032059648,0.13070169,-0.3443894,0.5844413,-0.15171562,0.4641845,-0.06910334,-0.342515,0.50309914,0.337475,0.305768,-0.06447103,0.11587378,0.6396521,0.23704377,0.70100516,0.08671977,0.60213727,-0.38677758,-0.08783418,0.8253698,-0.42019764,-0.10902464,0.044519436
OAS1_0340,-0.3606298,-0.46168712,0.061438777,-1.6860551,-0.74191946,-0.26509076,-0.05785334,0.9020943,-0.6114262,-1.360646,0.4473114,1.4902495,-0.22116977,0.07354529,0.2929287,-0.3580481,1.2717097,-0.4927399,0.35416612,-0.018240426,0.8245289,-0.08756789,1.0082833,0.380311,-0.2601507,0.38678536,-0.8844068,-0.32740963,-0.76260155,0.09990332,-0.22786257,-0.25847638,-0.6570709,0.010160703,-0.5122575,0.17198098,-0.039965358,-1.0657172,0.09341394,0.5210431,0.08226339,0.07439475,-0.054079182,-0.633773,-0.23341489,0.08875599,-0.15663983,0.20548877,-0.111916065,0.45771226,0.5840616,-0.34326217,-0.49071342,0.075409964,0.07226565,-0.04129398,0.5196069,-0.16254877,0.6237125,0.04461417,-0.0075520687,0.24512655,0.8273426,-0.058928378,0.25550535,-0.07000836,-0.46144515,-0.39239547,0.21879825,0.40578437,0.016372686,-0.30642137,-0.13333488,0.414344,-0.22733486,-0.4982309,0.49235177,0.034964144,0.8925341,0.33320597,-0.40798923,-0.00075603183,0.46581978,0.06528728,0.4237338,0.34101164,0.551311,-0.3394228,0.17574379,0.19659603,-0.40270725,0.21600743,0.10537043,-0.06586304,-0.11693968,-0.3402612,0.21792208,-0.281481,-0.36052603,-0.1931565,-0.102303885,0.24771602,0.6105951,0.24674645,0.064368084,-0.23451781,0.3701741,0.33445528,-0.3656202,0.26240045
OAS1_0341,0.6843268,0.060937826,-0.51897836,-0.020389218,-2.1000767,-0.18257906,0.08151812,-0.38045722,0.11547338,-0.07625065,0.01706018,0.39724186,0.24933344,0.621234,-0.79859245,-0.35132337,-0.6496021,-0.21955684,0.17553605,0.34988332,0.2350672,-0.6334982,-0.63003343,0.7183215,-0.017469479,0.18656328,0.05079236,0.14976165,-0.39517948,0.16695169,0.2543546,-0.12891322,0.04241221,-0.22989999,-0.16144621,-0.6190771,0.37699205,-0.07553507,-0.2081353,0.079146445,-0.23764217,0.10080996,-0.3255143,-0.068495184,-0.31555563,-0.32028598,-0.33036485,0.16318679,-0.2525061,-0.23524947,-0.4184215,0.023838688,0.3480837,-0.159387,-0.19302548,0.3239578,-0.0055405367,-0.14317383,0.5203023,-0.34950268,0.27460232,0.29112402,-0.16212487,0.44286895,0.16644013,-0.38626695,0.025315983,0.45495644,-0.10533257,0.20622127,-0.046992585,-0.14779519,0.00576276,0.32227442,0.06479022,-0.3012067,-0.691143,-0.2519264,-0.09017683,-0.050766416,0.0022106704,-0.06383337,0.07968222,0.13289106,-0.07194358,0.5567246,0.19966595,-0.2790105,0.12197084,0.244845,-0.15257926,0.20796564,0.35467,-0.55696326,0.21372123,0.02844697,-0.25121358,-0.19445944,-0.6134971,0.01997633,0.23044269,0.096107766,-0.34570938,-0.38294297,-0.1452929,0.32074746,0.19876632,-0.48973915,0.28773403,-0.07165914
OAS1_0342,0.1611053,-0.15523401,0.1266863,1.7037294,0.35897297,0.6651887,-0.061312295,0.705102,0.56927294,0.32417303,1.3301996,1.5348245,0.34857446,0.0991596,0.7030794,-0.56539613,-0.71919507,0.4042203,-0.24406621,-0.4234699,-0.061503302,-0.8940891,0.16528378,-0.17707653,-0.82493645,-0.9690743,-0.07710926,0.7333092,-0.3103622,0.63162595,-0.010418704,0.05786652,-0.1846504,-0.06467451,0.011465458,0.4931527,-0.06940453,0.43160412,0.47490758,-0.4917055,0.19641703,-0.2072087,-0.032367963,0.19454806,0.34013355,0.43998966,0.028948179,-0.06197535,0.8364639,-0.0028528904,0.9188088,0.10797109,0.12599753,-0.056215625,-0.092864454,0.38333428,0.3367123,0.42373106,-0.44488662,-0.9072602,-0.28494936,-0.19839272,0.4195058,0.6415623,-0.51619834,-0.33204967,0.018501848,-0.5200517,0.13087419,0.037012972,-0.6415002,-0.5012506,-0.4913566,0.22355498,0.31034058,-0.021103896,0.43969405,-0.13000078,-0.115715034,-0.2314102,-0.3510638,0.22932637,-0.05385423,0.10636161,-0.25570744,-0.11636028,0.48137745,0.3112072,0.026072415,0.5160252,0.22753876,0.62512153,0.16270052,0.37368727,0.0025226793,0.04273147,0.20410192,0.10418209,0.16581494,-0.65682083,-0.5379787,0.22828737,-0.13026209,0.257965,0.8045399,-0.030752135,0.28858793,-0.34683236,0.12110545,-0.03408303
OAS1_0343,0.051352233,1.8809625,0.575118,-0.7578015,-0.28483477,0.52412677,-0.35095325,-0.6585861,-0.10297921,0.967578,0.6720468,1.374159,-0.45465073,-0.5050752,-0.87709945,1.1371126,-0.72734696,-0.07031231,-1.7403721,0.23057967,-0.2395645,0.8405911,0.33662692,0.15075675,0.54401535,-0.037258085,0.20544492,-0.43807587,0.06251608,-0.56539786,-0.04642711,0.0002141189,0.63764006,0.09285053,0.9467203,-0.6525802,-0.13006416,-1.1631184,0.057137273,0.018712161,-0.49023,-0.18436462,-0.16965197,0.2627831,1.0761228,-0.30122143,0.13731632,-0.5775369,0.24617516,-0.41764686,-0.800271,-0.13407616,-0.1625632,0.24751662,0.24488236,0.50801325,-0.6072006,-0.24706106,0.4198259,-0.8646931,-0.35201254,-0.20738725,-0.2658735,0.33976775,0.2956905,-0.31485155,-0.5519916,0.11622146,-0.295849,0.36671913,0.11495461,0.21445642,0.0034042115,-0.16756155,-0.4180695,0.060015447,-0.5478101,0.23659469,-0.004452111,0.46617752,0.111304715,0.8242048,-0.10138072,-0.07445361,0.112917125,-0.31445667,0.39532965,0.079233706,-0.18519828,0.29208413,0.1526548,0.039415512,0.04042517,0.92747456,-0.034705468,0.24563451,0.3240449,-0.27132127,0.36176598,0.26837605,0.014679894,0.2271315,-0.25206596,-0.12124046,-0.7115023,-0.29700655,0.06940151,0.12769203,-0.37225112,-0.17128046
OAS1_0344,1.4729747,-0.6071322,0.46490255,-0.621578,1.3451966,0.31372815,-0.04553746,-1.0798124,-0.24315114,0.31639308,-0.46395364,0.05133542,0.39906082,0.17100269,0.053583805,0.17029062,-0.30516335,-0.07659632,0.002360783,-0.3276111,0.77380353,0.6333772,-0.42949075,0.7175285,-0.2424164,-0.4453825,-0.08953523,-0.7248692,0.025799066,0.78589684,0.33898273,0.13130446,0.016435673,0.21181062,-0.06586049,-0.5658085,0.2024739,-0.13341282,0.6260885,0.4652285,-0.3482284,1.004722,0.020159844,-0.3370178,0.48692146,0.16750647,-0.3161884,0.72117126,0.14747052,-0.41259584,0.021543307,0.18753554,0.60389584,0.69340044,-0.0021361508,-0.2782512,0.087440796,-0.24183047,-0.68846744,-0.099030964,-0.5131388,0.2128261,-0.44499403,-0.31515852,-0.3423205,0.6072039,0.19799903,0.07879635,0.3016884,-0.34714085,-0.012890631,-0.21016845,-0.15207148,0.17903045,-0.719613,0.49237847,-0.32247582,0.087189354,-0.5721725,0.14851826,-0.14741646,0.109956905,0.52141947,0.21413009,-0.39994037,-0.16035876,0.44399646,0.21433227,-0.16718578,0.3836567,-0.30655295,0.087211765,-0.05307898,-0.039750405,0.11372782,-0.091088906,0.124166936,0.026804987,-0.045893848,-0.027589843,0.33479983,-0.15942656,0.1768026,0.07869013,-0.082006864,-0.2893302,0.33107454,0.21642357,0.4960022,0.31042564
OAS1_0345,1.9230337,-0.42250213,-0.25433886,-0.60584694,0.11302822,-0.28175226,-0.7793293,0.22214694,-0.08926452,0.23661259,-0.3543691,-0.818849,0.32798925,-0.22412938,0.11404187,0.8847137,0.13918956,0.75925654,-0.6836695,0.41917002,-0.4016026,-0.27050737,-0.16942936,-0.25943562,0.07000061,0.16990346,0.3181578,-0.086960845,0.06340689,0.05078736,-0.12411954,0.37589094,0.14057167,0.24101396,0.09652077,0.72341686,0.72707736,0.4748584,-0.09576788,-0.09569476,0.13250025,0.21336396,0.091345064,0.05000613,-0.019577803,0.03326128,-0.23352866,0.25337094,-0.18182972,-0.2906695,-0.06598911,-0.31912804,-0.72751105,0.21930932,0.27817136,0.85902303,-0.11102245,-0.09461003,0.1340908,-0.8718188,0.04396004,-0.05524901,0.38618493,0.45739013,0.25631088,-0.09230495,-0.26311556,-0.55041695,0.4629616,-6.2763225e-05,-0.36533618,0.03526358,-0.3803194,0.35936663,0.11777348,0.15920003,0.2865033,-0.10981718,0.08788093,0.54714817,0.3707516,0.37689927,-0.23118736,0.27357885,0.5075849,0.4456766,-0.092063226,0.40376112,-0.36583328,-0.16492224,0.43097427,-0.2649059,0.10640166,0.25042516,0.15435697,0.08069642,0.39095527,-0.25858343,0.5066116,0.12840922,0.7747859,-0.2983333,0.008891364,-0.1348234,0.21629691,-0.22749233,0.437618,-0.51215065,-0.48349875,0.27204654
OAS1_0346,2.1657403,1.1151371,1.1704159,-0.020868432,0.98490036,-0.25432083,0.3172123,-0.8674566,0.67572767,-0.1894922,-0.19103968,-0.86588544,0.81619567,-0.34884515,-0.018056449,0.35224336,-0.915882,-0.7978006,0.67709494,-1.1164021,-0.70981854,0.9677083,0.39215618,0.23400639,0.19605382,0.11277224,0.1857438,0.29744768,-0.16608034,-0.2916257,0.053628996,0.30079615,-0.7605201,0.63015294,0.022310177,0.3543782,-0.14038682,0.28930262,0.098793,0.16945282,-0.45680118,0.7128831,0.34493244,0.26882818,-0.65664524,0.6723614,0.24632983,0.39780977,-0.11276061,0.04811914,0.066580884,0.2948004,0.5349587,0.18297333,0.27081466,0.26660416,-0.57273763,0.112744756,-0.16453093,-0.48893943,-0.15364203,-0.31800783,0.058978934,-0.10465907,0.52653414,-0.34116843,-0.55973184,0.03819553,-0.17193317,0.2558087,0.32272112,-0.4944252,0.24011926,0.15857062,0.39222592,0.12233021,0.013179588,-0.06828071,-0.019394724,-0.026061933,0.18888909,-0.05289663,0.37959504,0.52030283,0.0066024535,-0.9537374,-0.12729736,-0.63764215,0.15631469,-0.44680163,0.042689018,-0.107601106,0.049056612,0.011175638,-0.044167902,-0.02864304,-0.09482368,0.25089914,0.064624816,0.064367466,-0.04499702,0.046580825,0.23703736,-0.067590855,0.12752768,0.17346628,0.6565325,-0.025988678,-0.18307157,-0.29934373
OAS1_0348,1.1937319,-0.2849731,-0.41113272,-0.021916155,0.5066555,-0.7704118,-0.99239063,-0.35197163,0.49127066,0.5468487,-0.4157859,-0.46937582,0.4982583,0.8423583,0.6547007,-0.112854004,0.15144832,0.16344407,-0.13071361,-0.40265507,0.23829478,-1.0666084,-0.18374121,-1.1597016,-0.16830307,-0.1351096,0.5930832,0.5787871,-0.027753081,-0.73709655,-0.86920273,-0.009183575,0.36992323,-0.050938886,0.0040003653,-0.6513523,-0.18967721,-0.2558344,-0.27752182,-0.041400876,0.3176666,-0.78507113,-0.5908718,-0.12882157,0.18952562,0.4711969,0.12927228,0.4577881,-0.8444932,0.002595997,0.48940152,0.41102895,0.31932035,-0.6327548,0.39004785,-0.28664976,0.6007604,-0.017327435,0.34404474,-0.55997336,-0.15696816,-0.81929463,-0.41973838,-0.5131713,0.2651451,0.70161253,-0.5783735,0.3828634,0.27699828,0.2827557,0.5361115,-0.23868848,0.08121333,0.034144554,-0.08077471,-0.6404426,0.32237875,0.0634784,0.08790695,0.5734071,0.081682764,0.20065098,-0.040202565,-0.6167089,0.37162292,-0.42277944,-0.31823334,0.09769774,0.23315446,-0.32150954,-0.45982188,0.51077896,-0.831359,0.06319572,0.45246994,-0.078959465,-0.18591887,-0.2788234,0.0031216333,-0.15048116,-0.17280829,0.1811311,0.24211457,-0.2681985,-0.116253465,-0.5870228,-0.29882732,-0.15580116,-0.22668943,0.018003663
OAS1_0349,1.3462808,1.3064011,1.1908574,0.91062963,0.3252186,0.918462,-0.88090914,-0.27846822,0.51674974,-0.57281005,0.7124657,0.18967184,0.17629096,-0.16532837,0.86033785,-0.34758282,0.9216687,-0.11551908,-0.69267416,-1.0603848,-0.231586,0.7634762,0.7609073,-0.12935255,-1.15034,-0.29169765,0.11108804,0.30369172,-0.7757957,-0.2508619,-0.13307922,0.40931085,-0.51730084,-0.80616736,-0.4052341,-0.02225674,-0.6177553,0.32895705,0.0694856,-0.006570645,-0.33228016,0.4027296,-0.9549885,0.026216194,-0.15048014,-0.0805777,-0.3698423,-0.22073412,0.08118967,0.42035815,0.14132224,0.4385595,0.47810948,0.7472884,0.28214437,-0.3169139,0.06958563,0.093347214,0.23586543,0.41272312,0.12719178,0.3436131,0.5507872,-0.27482015,0.55814606,-0.009140558,-0.27888831,-0.31855163,-0.40742612,0.42385232,0.50220186,0.123983696,-0.21446152,-0.15927921,-0.61441046,0.13749619,-0.29176983,0.31788388,-0.78776,-0.02006306,0.6669646,0.67137605,0.10341994,0.66688085,-0.4175311,0.87806547,-0.36963925,-0.13827515,0.37106606,0.110549964,0.026678154,0.10366035,-0.1561547,-0.082313724,-0.12121498,0.062813096,0.37189677,0.23787019,0.47252166,-0.3607622,-0.35383794,-0.43384498,0.13369612,-0.15507315,-0.07250014,0.5494211,-0.18541501,0.41001186,0.20891543,0.017344208
OAS1_0350,1.0830894,0.6452109,0.18227296,-0.5866403,0.98243004,1.1796669,-0.9357164,0.69980824,-0.5209213,1.243381,0.5222129,-0.4730885,0.04758737,0.6420304,-0.11617347,0.075982906,0.15192206,-0.24297069,-0.0004968191,-0.21780396,0.640445,-1.0186886,0.24617441,-0.19826822,-0.6541373,-0.5460702,0.755257,0.62817574,-0.019408943,0.38824525,0.0038877598,0.4950738,0.06624451,-0.0024260518,0.45098722,-0.16641523,0.38148445,-0.07210103,-1.2994261,-0.44330502,0.29696164,0.5190492,-0.24855302,-0.28738442,0.032213382,-0.05158326,0.16859712,-0.3896579,-0.142231,-0.28913814,0.06636546,-0.06580228,-0.091004714,0.39676845,-0.23457828,-0.042281147,-0.4548543,-0.7215031,0.23551123,0.121791646,-0.56141526,0.061920337,0.57359785,-0.39244732,0.09900343,-0.040426128,-0.24926262,0.34208286,-0.2590829,-0.02129623,0.10198944,0.567657,-0.3623498,-0.38731977,0.070063695,0.11529915,0.013860978,0.26116222,0.102443404,-0.30957752,-0.9505833,-0.24829257,-0.68771756,0.35328606,-0.2155594,-0.19388954,0.2352423,-0.18848021,0.06622342,0.039553475,-0.19203165,-0.5549578,-0.13918258,-0.30623573,-0.66399693,0.058477454,-0.077924326,-0.13387433,-0.15498511,-0.43937644,-0.28306058,0.59539205,0.21939504,0.13275808,0.040103488,0.15794697,-0.37282664,-0.0948254,-0.42875522,0.18955804
OAS1_0351,-2.1168215,0.23022686,-1.15779,0.7175094,0.64285773,-0.445575,-0.6810403,-0.06487671,0.08168225,0.7276029,-0.6920598,0.26311022,-0.0686101,0.118067585,0.53823906,-0.013596167,-0.06958951,-0.7538758,-0.092950165,-0.077206716,-1.0920371,-0.33027014,-0.5443216,0.7121305,0.89686316,0.4035028,0.5921182,0.4870527,0.04549134,0.44323832,0.09271789,0.12065685,0.14228095,0.34167108,0.8284553,0.9798693,-0.7815009,0.33603555,0.08599489,-0.088414475,-0.11288314,0.6549219,-0.32908723,-0.257804,-0.1884407,-0.023244832,-0.0759418,0.044210747,0.4216214,-0.503616,0.3418629,-0.30049887,0.07083391,-0.15221505,-0.3124899,0.063286155,0.034373105,0.13071188,-0.23152125,0.09003187,-0.6795092,0.4090136,-0.17675191,0.7844792,-0.04357066,-0.27804315,0.47003108,-0.034802437,-0.010049247,-0.279919,-0.23319432,-0.051443204,0.23614398,-0.34238178,-0.38983676,0.1602103,-0.53792655,0.12686586,-0.4600061,-0.24128592,0.22934999,-0.7811236,-0.41545597,-0.29448894,-0.08130026,0.2786274,-0.097449355,-0.27963555,0.30962265,-0.06653994,-0.007251643,0.0006738276,0.14727959,0.24647811,-0.3828331,-0.16935,0.46023688,-0.3611636,-0.091196455,-0.468395,-0.06817406,0.09606801,-0.060187258,0.25679287,-0.03664995,-0.6074957,0.018205108,-0.14118962,0.32219076,0.38460377
OAS1_0352,-0.1468276,2.6392243,0.2811572,1.703542,0.37494937,-0.29203844,-1.1451219,-0.88138294,-0.41761014,0.10162658,0.12887757,-0.17669891,-0.10498864,1.5774051,-0.87958735,-0.6285621,1.4431263,0.2736489,-0.25361174,-0.6515878,1.2490796,-0.17732614,0.20065898,-0.5200138,0.0006002705,0.64952564,-0.178842,-0.20055498,0.47978607,1.0386245,-0.76545155,0.036582597,-0.3330168,-0.5340235,-0.16091925,-0.100345604,-0.08459753,-0.5224621,-0.22634353,-0.33291107,-0.40128294,0.19717409,0.46851614,0.38979113,0.12088909,-0.28645328,-0.2324944,0.84992796,-0.19649926,-0.27874038,0.10992812,-0.14443393,0.4824784,0.13705601,0.30185366,0.018605929,-0.018941933,0.106283896,0.13865773,0.30101535,-0.65473175,0.46538883,0.14314203,0.04141718,-0.31299105,-0.051210202,-0.298427,-0.46084937,0.12535866,0.29479694,-0.878114,-0.43960235,-0.5052563,-0.18266545,-0.11130581,0.09538994,0.58063257,0.31707066,0.13341723,-0.3874075,-0.3692537,-0.050124824,0.6108525,-0.052994914,0.36893302,0.41609025,-0.17330249,0.11324289,-0.0014364893,-0.030169751,0.3535312,-0.007872705,-0.063268505,0.4562292,-0.28915855,0.029611368,-0.508775,0.19604824,-0.33329618,-0.0131400265,0.113335036,0.22435844,-0.23837492,0.077746205,0.039054923,0.015662223,0.32244477,0.29148048,-0.1409752,0.23142509
