patient_id,gfc_sag_PC1,gfc_sag_PC2,gfc_sag_PC3,gfc_sag_PC4,gfc_sag_PC5,gfc_sag_PC6,gfc_sag_PC7,gfc_sag_PC8,gfc_sag_PC9,gfc_sag_PC10,gfc_sag_PC11,gfc_sag_PC12,gfc_sag_PC13,gfc_sag_PC14,gfc_sag_PC15,gfc_sag_PC16,gfc_sag_PC17,gfc_sag_PC18,gfc_sag_PC19,gfc_sag_PC20,gfc_sag_PC21,gfc_sag_PC22,gfc_sag_PC23,gfc_sag_PC24,gfc_sag_PC25,gfc_sag_PC26,gfc_sag_PC27,gfc_sag_PC28,gfc_sag_PC29,gfc_sag_PC30,gfc_sag_PC31,gfc_sag_PC32,gfc_sag_PC33,gfc_sag_PC34,gfc_sag_PC35,gfc_sag_PC36,gfc_sag_PC37,gfc_sag_PC38,gfc_sag_PC39,gfc_sag_PC40,gfc_sag_PC41,gfc_sag_PC42,gfc_sag_PC43,gfc_sag_PC44,gfc_sag_PC45,gfc_sag_PC46,gfc_sag_PC47,gfc_sag_PC48,gfc_sag_PC49,gfc_sag_PC50,gfc_sag_PC51,gfc_sag_PC52,gfc_sag_PC53,gfc_sag_PC54,gfc_sag_PC55,gfc_sag_PC56,gfc_sag_PC57,gfc_sag_PC58,gfc_sag_PC59,gfc_sag_PC60,gfc_sag_PC61,gfc_sag_PC62,gfc_sag_PC63,gfc_sag_PC64,gfc_sag_PC65,gfc_sag_PC66,gfc_sag_PC67,gfc_sag_PC68,gfc_sag_PC69,gfc_sag_PC70,gfc_sag_PC71,gfc_sag_PC72,gfc_sag_PC73,gfc_sag_PC74,gfc_sag_PC75,gfc_sag_PC76,gfc_sag_PC77,gfc_sag_PC78,gfc_sag_PC79,gfc_sag_PC80,gfc_sag_PC81,gfc_sag_PC82,gfc_sag_PC83,gfc_sag_PC84,gfc_sag_PC85,gfc_sag_PC86,gfc_sag_PC87,gfc_sag_PC88,gfc_sag_PC89,gfc_sag_PC90,gfc_sag_PC91,gfc_sag_PC92,gfc_sag_PC93,gfc_sag_PC94,gfc_sag_PC95,gfc_sag_PC96,gfc_sag_PC97,gfc_sag_PC98,gfc_sag_PC99,gfc_sag_PC100,gfc_sag_PC101,gfc_sag_PC102,gfc_sag_PC103,gfc_sag_PC104,gfc_sag_PC105,gfc_sag_PC106,gfc_sag_PC107,gfc_sag_PC108,gfc_sag_PC109,gfc_sag_PC110
OAS1_0349,0.4519532,2.1396673,1.1426241,0.6338293,-0.707487,-0.3315056,-1.2097079,-0.6788077,-0.26350626,0.33124867,-0.653712,0.9256842,1.6615592,-0.18242717,-0.33785105,-0.6297348,0.13199276,-0.62892354,0.1571132,-0.84946674,0.4402325,0.5193275,-0.12704146,-0.3239205,-0.25185052,0.15015894,-0.02915369,-0.5853167,-0.9765083,-0.36333036,0.27385125,0.17997402,0.49085492,-0.38838142,0.10245366,-0.15901092,-0.24163271,0.65536904,0.5405847,0.26545882,-0.0106941275,-0.20892689,-0.08307477,-0.32463026,0.38814148,0.46909246,0.10372542,-0.13703355,0.022383362,-0.50620717,0.46261418,-0.059033103,-0.14137457,-0.037708364,-0.22573133,0.06973438,0.6573239,0.15737396,0.06463744,0.6631475,0.40472427,0.56703544,0.47314283,0.93846786,-0.26431203,0.040049743,0.3624418,0.5439043,-0.089299396,0.18971048,0.12310849,-0.3187902,-0.41285196,0.111591466,-0.058648698,-0.017627781,-0.17993815,0.89867026,-0.07651118,0.9128329,0.32065603,-0.018534375,0.22717932,-0.2982616,-0.36622542,-0.19072978,-0.1317629,-0.79971975,-0.85146046,0.4849572,-0.044269536,0.6775033,0.19050519,0.3370281,0.3756553,0.1503184,-0.023122128,-0.19130798,-0.33768675,-0.17532429,-0.18395159,-0.15252593,0.15572387,-0.19151211,-0.269515,-0.20482147,-0.015852999,-0.14549102,0.087867044,0.34143436
OAS1_0350,0.3988053,1.120512,0.23868734,-0.53490144,0.9752683,-0.046341456,0.96711165,-1.4854953,-0.23605242,-0.44821793,-0.055979714,0.36873898,0.59017533,-0.1964657,0.2112256,-0.9532153,0.15881714,0.78077537,0.08105152,-0.521167,-0.5242142,0.7062892,-0.15489264,0.024581566,-0.34883714,-0.4040234,0.38477492,0.17777175,-0.092155136,-0.8927255,-0.5995822,-0.07188344,0.5418061,-0.0033164457,0.096863575,-0.32834566,-0.46017185,0.023362564,-0.22055952,0.46121356,-0.98402166,-0.18392068,0.4854694,0.29171836,0.46592885,-0.6996934,-0.24057385,0.14045157,0.7807928,-0.14678401,0.5599782,-0.5411179,-0.33814403,0.4072473,0.6816193,-1.0506711,0.8809542,-0.47734776,0.39114684,0.1832747,-0.13490547,-0.2539966,-0.11601478,0.25670987,-0.2040903,0.5156466,0.3633557,0.50225866,-0.27361658,0.4494093,-0.31909353,0.08111441,0.29920113,-0.08980514,0.21191783,-0.14868799,0.10967449,-0.45824048,-0.51941085,0.8154169,0.060781043,-0.52109736,0.08604302,-0.26099178,-0.34929642,0.37040442,0.43579555,0.06612831,0.018207995,-0.0722563,-0.41239744,-0.015228172,0.43107525,0.22995992,0.11679682,-0.21342218,0.5414865,-0.1968245,0.13813472,0.55815053,-0.2883214,0.31932312,-0.18574774,0.12252894,0.28870898,0.36016366,0.070569836,0.1092182,-0.10446814,-0.19344969
OAS1_0351,-0.25303966,-1.2142702,1.491628,0.663372,0.6001456,0.5342072,0.7043149,-0.38284743,1.8446503,0.054478522,0.21175581,-0.001850119,-1.7789841,-0.31261823,-0.8188962,-0.11609735,0.45020962,-0.73923457,0.35060337,-0.9699629,-0.1067742,-0.26556978,0.18428756,-0.21731652,0.06054174,-0.00037116592,0.34387812,0.28743675,0.11859715,0.5612605,-0.7325711,0.64252746,-1.0010544,-0.67662835,0.11860557,0.06395506,-0.92151934,-0.12580913,0.13932508,-0.811181,0.2747839,-0.233958,0.57384264,-0.5255963,0.47135645,0.63042855,-0.65737134,-0.23997504,-0.39502054,-0.44543245,0.31797388,0.5247504,0.9580296,0.1602094,0.36678216,-0.2657688,-0.33540136,-0.055007517,-0.31219107,-1.2685019,-0.2007888,0.057140134,-0.13813306,-0.35069025,-0.53799987,-0.11410933,-0.5020359,0.83835393,0.10605265,-0.29766038,0.19248028,-0.040558327,-0.74489254,0.22257082,-0.14854185,-0.31564546,0.21165551,-0.14996153,-0.21158767,0.26957652,0.36339286,-0.47911623,-0.252241,0.105990045,0.12324814,-0.1353009,-0.0025449547,0.19971958,-0.49691337,0.106588185,-0.0687484,-0.37020752,0.3089828,-0.0001858886,-0.6143925,0.18183307,0.011537368,0.14133842,0.06261259,0.044866856,-0.2750006,-0.20476589,-0.44089922,-0.100052744,0.1493722,-0.22897023,0.5326642,-0.40139177,-0.2027728,0.009159196
OAS1_0352,1.93252,0.0049697105,1.3876272,-0.14397252,-0.030637417,-1.3475616,-1.844003,-0.82287204,0.29212895,-0.5555393,0.20701338,-0.51283586,0.23837775,0.52635634,0.23433879,0.40382403,-0.35033306,-0.7291694,0.25254592,-0.2113757,0.37020636,-0.094702154,0.70255905,-0.43203148,-0.48491347,-0.03507284,0.013622359,0.37943694,0.19656165,-0.13085863,0.6543851,-0.34569407,-0.16491279,-0.05160328,-0.1927706,-1.157772,0.8474457,-0.33900306,-0.2948029,0.2046502,0.08589142,-0.13519971,0.48819155,0.51175296,0.56586236,0.03009378,-0.21832348,-0.27567106,0.45107973,0.24302703,0.13647102,-0.26117626,0.03675098,0.71634895,-1.2287778,-0.04980458,-0.509831,-0.018344175,0.22876765,0.32462117,0.15793544,-0.026026573,0.15185976,0.65077806,-0.14862083,0.2307944,-0.8282086,-0.044131912,-0.30930224,-0.13940884,-0.64012337,-0.38369548,0.29060712,0.268538,0.16297065,-0.05274193,0.08521758,-0.08993247,0.28935167,-0.4499102,-0.11575002,0.25009042,-0.19610308,-0.23676677,-0.63827246,0.11131344,-0.29331425,-0.13048413,0.11958822,-0.09239666,-0.3949303,0.10501845,-1.1459596,-0.47604066,0.41046584,0.3219485,-0.11563493,0.017030416,0.7943902,-0.42662582,0.022786507,-0.29882202,0.14693931,0.14763302,-0.3135605,-0.4933495,0.15828668,0.2051571,-0.67286664,0.26612335
OAS1_0353,-0.8277185,0.9728222,-0.8778024,1.1151617,0.0148047535,0.66438425,1.4012457,0.2819978,-0.22672024,0.52577215,-1.0622258,0.15877463,-0.41416514,0.08889926,0.6022821,-0.010495488,0.45148218,-0.34916312,0.02823588,0.6383096,1.3257937,0.38640067,-0.118646495,0.032595236,0.05707407,0.3661485,0.061177585,0.053982936,0.05568135,-0.021599855,0.3125635,-0.83150333,-0.82634425,0.47240376,-0.6191193,-0.8553636,-0.41965243,0.70872927,0.37117112,0.14562204,-0.8944819,0.37450716,0.08167305,-0.058475148,0.8677543,-0.15114771,-0.3592162,-1.0459337,0.18429324,-0.35675806,0.025998374,0.18820083,0.57959276,0.30200335,-0.03743402,0.6748889,-0.07823715,-0.16484131,0.22203845,0.52906686,0.25031212,-0.15449277,-0.19224773,0.11613141,0.41443193,-0.07368704,0.23627861,0.0055336184,0.2883544,-0.4198025,0.49084967,-0.103284046,-0.86940324,-0.10566479,-0.15283644,0.07820815,-0.25828436,-0.5247083,-0.37668782,0.35073256,-0.28113762,0.029922882,0.06316,-0.11484354,0.19591741,-0.03245003,0.4260511,0.011121205,0.015063757,0.10604085,0.10942095,-0.456829,-0.056397796,0.04401436,-0.2095971,0.0956157,-0.36433056,0.44747043,0.342089,-0.0023099151,-0.47117004,-0.58841765,0.032745946,-0.13826855,-0.4057805,-0.39447895,-0.04825518,-0.22281566,0.5841716,-0.51047903
OAS1_0354,0.41704485,-0.23477125,0.7521603,1.5699652,0.99908817,-0.32376987,-0.86321694,-0.44372728,0.9827052,-1.0126863,-0.5526372,0.32912102,-0.5144878,0.13872395,0.57338274,-0.3538072,0.5026768,0.8726063,1.3558832,-0.66442466,-0.11531783,0.55024534,0.032809034,0.2374687,-0.30566585,0.71328217,0.5383472,0.34050754,-0.004959868,0.117321126,-0.3882213,0.2481671,-0.37747613,0.5027527,0.27535313,-0.26027057,-0.76519704,-1.3105913,0.0646715,0.36040425,0.5691454,0.5734008,-0.0386404,0.13383044,0.194376,0.46149018,-0.2851641,-1.1344641,0.56594694,0.58607274,0.14536513,-0.23177704,0.023818769,0.040986095,0.033001937,-0.2807608,0.5293719,0.44175202,0.22402887,-0.471265,1.1402484,0.06735373,-0.4910358,-0.15040913,0.09783315,0.22797109,0.2532913,0.5155668,0.37229893,0.032440457,-0.009740171,-0.03834145,-0.39363182,-0.479331,-0.14616624,-0.32088223,0.109735504,-0.080661,-0.19271415,0.20497628,-0.05940171,-0.046315506,0.037604745,-0.41751525,-0.063249394,0.19693506,-0.04343276,0.33345407,-0.56080925,0.35566488,-0.7090364,-0.25242633,-0.55484706,-0.31119508,-0.13275835,-0.4344258,-0.32601613,-0.6652519,0.020872103,0.25160035,-0.26482254,0.370779,0.06364096,-0.43443996,0.7947311,0.13470097,0.1622073,0.12875138,-0.13692439,-0.3443332
OAS1_0355,0.6508316,1.4259845,2.1342826,1.297623,-1.4438744,-1.3235276,0.288864,-0.5973852,-1.7544961,0.06549854,1.5349534,0.14400049,0.41836366,-0.23670796,0.2593626,0.6245151,0.10916294,-0.37009847,-0.57167923,-0.29252088,0.34345302,-0.022354053,-0.5396242,0.23220275,0.007161508,-0.3048426,-0.27420762,0.07969822,0.13323045,0.3224261,0.730923,0.3778421,0.5744784,-0.16754006,0.09346295,-0.17308116,-0.8574565,-0.39362907,-0.28372923,-0.5666297,1.118956,0.5763462,0.48514947,0.039865226,0.10193251,-0.0607904,0.7193219,-0.45079055,0.005596911,0.62892574,0.21381834,-0.033847537,0.38341376,0.3742216,0.662166,0.17014341,-0.21457353,-0.45927763,0.7338982,-0.030513367,0.03586157,0.8377449,-0.024036357,-0.8817707,-0.27670443,0.07607998,0.20891224,0.0025449859,-0.069500275,-0.2340925,-0.47142118,0.12819976,0.5861219,-0.54382944,-0.09282231,-0.53360015,-0.33966863,0.123053476,0.12375008,0.0010332643,0.015678082,-0.28761414,-0.0007048571,0.32621336,0.81435245,0.23007818,0.10575279,0.65184236,-0.026332034,-0.71360785,0.23367569,0.23390481,0.6801183,0.3642944,-0.26955286,0.5431185,-0.8965829,0.39051893,-0.111981735,-0.10319745,-0.15327157,-0.0073136557,-0.3912095,-0.16919442,-0.26836208,0.1563332,-0.20586349,0.58481896,0.31595662,-0.15728188
OAS1_0356,-2.115463,-0.56332344,-0.5546287,-1.0554044,-0.31151536,0.8453511,-1.1443495,-0.19714671,-0.13000724,-0.057799324,0.48676902,-0.3746551,-0.68246853,-0.28088465,0.049683083,0.41054046,-0.47706065,0.4640032,0.2917333,-0.006499428,-1.2882911,-0.7130101,0.35056686,-0.8081949,-0.2668837,0.084502764,-0.72377,-0.0080369245,-0.6002208,0.20478527,-0.9777611,-0.50875103,0.2317625,0.22765301,0.026197674,-0.10024093,0.53081053,-0.51908016,-0.059775494,-0.69266313,-0.37183788,-0.15261555,0.15222198,0.42987382,0.5838596,-0.59233016,-0.19061616,0.19620101,-0.032685485,0.6086772,-0.025138415,-0.08098482,0.03768309,-0.06580016,-0.7788244,-0.094684936,0.5508387,-0.36578313,0.2378266,-0.6844399,-0.57871366,0.06583023,0.014212299,0.16040017,0.16976461,-0.08662835,-0.81992817,-0.31823182,0.29652953,-0.38232788,0.40663257,-0.07973084,-0.29060304,-0.19816326,-0.27988195,-0.06433166,-0.7997126,0.064096764,0.13891985,0.08284327,-0.3070474,-0.05906212,0.2786239,-0.08474707,0.10247757,-0.4435433,-0.10585984,0.18020256,0.014761144,0.26399547,-0.14016435,0.20468079,0.5953464,-0.3788522,0.5436121,0.1493535,-0.03119254,0.04392148,0.14111264,0.109821714,-0.14173889,0.030304432,-0.18057184,0.025924051,-0.11562353,0.1504282,0.34691012,0.39900795,-0.26237094,0.3571138
OAS1_0357,0.7784764,0.79633707,-0.20544915,-0.4049673,0.16645125,0.7518594,-0.5777137,0.68607897,-0.29964596,-0.656637,1.1246855,-0.65486324,0.8196881,-0.105772674,-0.2584428,1.1810154,-0.84886855,-0.41927123,0.31574607,-0.35872787,0.58073014,0.13980092,0.11730537,0.29638585,0.19199409,-0.10382292,-0.75374895,0.47980353,0.58223236,0.18765447,0.18049933,0.13532317,0.84522814,-0.06277422,-0.21671365,-0.4414551,-0.58497286,-0.72757804,0.2482738,0.22596553,-0.73296446,0.4328435,-0.08425852,-0.26810753,0.2631525,0.05592889,-0.38308036,0.34306982,0.39766794,0.22712894,-0.0098726805,-0.3538145,-0.5477166,-0.16663012,-0.21208811,-0.27240053,-0.2635503,-0.20046732,-0.09589857,-0.19488317,0.0011208091,0.19214886,-0.5669738,-0.8635868,-0.41410092,-0.21137215,-0.33316043,0.00091258355,-0.292247,0.21209806,0.4144411,-0.21990518,0.1453771,0.13500348,-0.32734028,-0.35115534,0.3323901,0.21075585,0.02638082,-0.3694185,-0.07065423,0.08621587,0.22125906,0.011649427,0.38780642,-0.43775386,0.33171222,-0.813555,0.072726235,0.65877855,-0.7266477,-0.29745814,-0.5340265,0.084733956,0.6442218,0.48308808,-0.70177454,0.12509434,-0.33575192,-0.0671008,0.3285402,-0.39705575,0.36307606,-0.5768935,0.2428139,0.15681311,-0.13267182,-0.28826073,0.19284496,0.5306044
OAS1_0358,0.43782774,1.6768683,1.8595424,0.06192164,1.3914881,-0.71946543,1.3553634,0.43982908,0.3969513,-0.62094426,0.25338438,-1.2323261,1.0700933,0.38292992,0.8883016,0.5945813,-0.24470331,0.40339628,0.16185103,0.45755017,-0.2593011,-0.13299532,-0.9050029,0.12933835,0.010607336,-0.056041908,0.6020632,-0.195426,-0.44130147,0.35023454,-0.3171859,-0.016644716,0.5480353,-0.5919523,-0.38228402,-0.7779308,0.7003186,-0.5156093,-0.5439072,0.108997904,0.62756157,0.3262691,-0.11220103,0.012666544,-0.086919345,-0.82747316,-0.6618405,0.49775842,0.46208718,-0.38405344,-0.56475455,-0.62516487,0.32334664,1.2314038,0.40934345,0.50062233,0.30089292,-0.09903949,0.2050501,-0.3788088,-0.57063335,0.11080116,0.3764817,-0.4392538,-0.23218024,0.22988233,-0.44333702,0.07608427,0.6195851,0.5479182,-0.36420944,0.6069927,-0.6771571,-0.20575488,0.30773374,0.21864323,-0.5673417,0.045694053,-0.15259959,-0.4817578,0.5112959,0.45434126,-0.521554,0.034458604,0.14661017,0.16064326,-0.61219674,0.061368465,0.30918813,0.7090446,0.4634787,0.3270997,0.11949046,0.019827615,-0.25362247,0.5131601,-0.10740766,0.039602526,-0.063073084,0.033194978,-0.060751345,-0.21131918,0.28930554,0.5920896,-0.28750035,-0.3403535,0.6171885,-0.2653497,0.35088387,0.05467532
OAS1_0359,-0.43369582,1.2549826,-1.0666436,-1.5789634,-0.33927506,0.66688824,1.2139026,-0.5400708,0.22437331,-0.64111817,0.49936208,-0.526865,-0.22168158,0.5922725,-0.3930375,0.11019907,-0.23210835,0.013148607,-0.105429985,0.2169159,-0.4094689,-0.5833984,-0.4311432,-0.41985726,0.33151326,0.1928823,0.5415168,-0.102032974,0.18936841,-0.40619206,-0.37653166,-0.44177103,-0.377175,0.11768792,0.14610143,-0.19548585,0.1313405,0.226797,0.6339987,0.34968793,0.115617186,0.48144317,-0.11841885,-0.7429924,0.8541094,0.2827026,-0.3879006,0.045823134,-0.3376544,-0.27692828,-0.18790045,-0.23042578,-0.15952712,-0.44410598,-0.324387,-0.5396655,-0.09322501,0.07574003,0.6345387,-0.6030178,0.2688571,0.23015955,0.26284796,0.49129277,-0.08247414,-0.16805924,0.3128771,-0.021964818,-0.34902108,-0.49805406,-0.18072584,0.11281338,-0.04848855,-0.004408317,0.55510014,0.12658718,0.0043594954,0.4623684,-0.2509514,-0.4526825,0.07204297,0.15378629,0.17998552,-0.03976338,-0.06411739,-0.7012753,-0.104570076,-0.16075814,-0.027355392,-0.2578267,-0.17656271,0.18120585,-0.19379808,-0.77288413,0.509254,-0.04095252,-0.21745446,0.24167958,0.106628194,-0.16686411,0.09548044,-0.055095386,0.6885989,-0.7087513,0.16305006,0.017929524,-0.5851863,-0.43313688,0.6620045,0.6496978
OAS1_0361,-0.19465931,-0.5399823,-1.2811934,-0.43221042,1.4442048,-0.60929906,0.6235864,-0.47415254,-0.22096235,0.29399234,-0.39376366,0.1870396,0.0070241257,-0.8964942,-0.6983107,0.1533488,0.66245264,-0.8569312,-0.31126776,-0.4760705,0.6509222,-0.65304583,0.36400387,-0.36079815,0.737129,0.047141504,-0.32015595,0.9634522,0.48977292,-0.10289563,-0.80798703,0.45027235,0.060262952,-0.2854593,-0.22190033,0.4008895,0.17322071,0.04553884,-0.15631518,-0.04119684,0.015904104,-0.14838175,0.22151582,0.7678734,-0.99026984,-0.44971353,0.17022587,0.34890223,0.53756905,-0.08871504,0.34973976,-0.034600157,-0.025736988,0.5905626,0.34856632,-0.020137733,0.55695045,0.27815142,0.118765384,0.17635319,0.7467169,0.118909955,-0.1471942,0.097662665,-0.15554588,0.2954747,-0.28672108,-0.7869653,-0.29047066,-0.20805088,-0.006832255,-0.20438792,0.2935333,0.7558093,0.017488375,0.05114557,0.22349809,0.43726102,-0.38589153,-0.29967046,-0.19260071,0.17670935,-0.22968325,-0.006816012,-0.42662898,0.016202347,0.084745765,0.10459557,0.47367856,0.49398616,0.2642115,0.034504995,0.043382682,0.23301333,-0.28426006,-0.25398394,-0.30320498,-0.20722947,0.21193382,0.35491803,-0.38177413,-0.3472536,0.28297177,0.11093554,-0.17080219,-0.5451885,-0.15241805,-0.16034025,0.36650172,-0.044007685
OAS1_0362,1.1432505,-1.2820046,0.6372272,0.3553637,-0.35425985,1.9801545,0.17325741,0.83865803,-0.038096447,0.14226711,0.30975994,-0.094944105,-0.017314589,-0.567379,-0.49666864,-0.23001523,0.6596037,-0.21236841,-0.33426255,-0.009187517,-0.11027195,-0.7924954,-0.27894732,-0.64688313,-0.17628399,-0.15501797,-0.65240085,0.14411198,0.83934146,0.00924435,-0.43805993,0.37801102,0.24111365,0.29532656,0.024146056,0.64956975,-1.3495474,0.52099895,-0.34174395,0.059270333,-0.5363342,-0.14788553,-0.13693504,-0.20860192,0.39430705,0.78520554,0.15985309,0.31665668,0.92984104,0.100563996,0.901528,-0.13028078,0.44681194,-0.60338604,-0.3013068,0.46801826,0.10619987,0.13068323,0.25737998,-0.32488948,-0.20834328,-0.21279627,-0.40195128,0.31817022,-0.18316266,0.569326,0.2362972,-0.0121717425,0.3048481,0.16789235,-0.7598471,-0.14998962,-0.09747373,-0.2868995,0.024351943,0.042973388,0.26172218,-0.10032443,-0.24143843,0.24099994,-0.096259385,0.4103059,-0.096702114,0.46730343,-0.38721937,0.090780884,-0.46668646,-0.2058073,0.08920745,0.5121225,-0.06379564,-0.3445004,0.27824244,0.0009861839,-0.3494854,-0.34408763,-0.062422983,0.14633238,0.19790244,-0.017000845,-0.27876958,-0.5537483,-0.43127373,0.4258873,-0.525607,-0.12963483,-0.36474207,-0.14503458,-0.01814214,-0.017692078
OAS1_0363,1.2115955,-0.7122518,1.9444299,0.5734334,1.7568932,-0.5706905,-0.5341514,-0.07341984,0.35104734,-0.19221719,1.1680099,0.21427685,-0.4955724,0.7431575,0.42207932,-0.096547365,0.18669206,-0.17777546,-0.030490132,-0.30785647,0.18846841,-0.072502084,0.9750531,0.23485757,0.5014473,1.0323548,-0.62627834,0.5945869,-0.20038967,0.053415716,-0.016480409,0.15752028,-0.5047544,-0.3033067,0.20467679,0.6091972,-0.85224754,0.2229588,-0.08999306,0.23505138,0.25268978,0.32191247,-0.06368093,-0.25097758,0.07764471,-0.5123798,-0.17820631,-0.5262565,-0.24497543,-0.21692169,0.30338725,0.08510036,-0.23504052,-0.120352715,-0.12857814,-0.40507948,0.20644346,0.13786942,-0.035605773,0.56782454,0.05099909,-0.29284343,0.12850212,0.36074215,-0.24687563,0.5001408,0.41338816,-0.19074644,-0.23184752,-0.05135818,0.2565084,0.43289393,0.19062586,0.0065219305,0.355642,-0.07683344,0.043942973,0.40052035,0.31706792,-0.48231864,-0.12114266,0.0031853144,0.18317844,-0.29928935,-0.20191063,-0.1058352,0.025715698,0.32306162,-0.21278198,-0.1961097,0.84526265,0.012553922,-0.0530905,-0.5989727,-0.031130072,-0.41152808,0.30079636,0.008483319,-0.7193204,-0.052676793,0.380037,-0.023968194,-0.7021812,-0.21988413,-0.009471905,-0.36798543,0.16958871,0.84976715,-0.63822985,0.11939662
OAS1_0365,-2.088946,-0.56443083,0.73934174,-1.9781123,-0.23271376,0.009106456,1.0578098,0.42532688,0.20431322,0.39665702,-0.5617667,-0.2485584,-0.07861191,0.05491057,0.53810394,-0.3107254,-0.49767533,0.5807034,0.6151367,-0.468214,0.04495266,0.70760155,0.40365687,-0.18413985,-0.0009532076,-0.27880764,-0.37033567,-0.36126417,-0.2833705,0.11098198,0.078567505,-0.39386353,0.95800936,0.28165025,0.17073002,-0.34319893,-0.361761,-0.5508953,-0.034034465,-0.5486888,-0.034631275,0.27291462,-0.19857122,0.6077418,0.17731707,-0.5029383,0.16637628,-0.33387467,-0.31502372,0.35163227,0.2526929,-0.09544742,0.26955312,-0.4081066,-0.24941307,-0.27614933,0.38790593,0.087027356,0.37000567,-0.5741148,0.3428327,0.30369365,0.23909354,-0.44120252,0.48638633,-0.31401306,0.011540383,0.031403724,0.08179271,0.29537216,-0.32925245,0.19965443,0.55914754,-0.088179775,-0.12763537,0.56414187,0.076134644,0.74714464,-0.059632987,-0.6576162,0.42054126,-0.24417515,-0.0683143,-0.30061865,-0.52351135,-0.2574374,-0.022234447,0.22512798,0.11562502,-0.17121705,-0.12708774,-0.022025652,0.22899355,-0.020016015,-0.31102866,0.60922706,-0.19490163,-0.14077032,-0.23642194,0.38336697,0.79185253,0.22940469,-0.044655766,-0.48094994,0.11212393,0.29067236,0.197827,0.04913947,-0.09157507,0.11902428
OAS1_0366,0.23725665,-0.5329338,-0.97612405,-0.23321815,0.6777177,0.24192315,-0.69298685,0.1281031,0.006982813,-0.5785186,1.2670989,-0.2156819,0.564665,0.044918194,0.00095168763,0.33768797,0.83740157,0.43552706,-0.8432396,-0.2640497,0.11636524,0.9235373,-0.59589094,-0.05488046,-0.38813332,-0.329292,0.38378188,-0.23622428,-0.33223426,-0.8858492,-0.065835714,-0.18925153,0.04129997,-0.6215608,0.28070644,0.30933464,0.0008029734,0.32872352,0.22128823,0.4818104,-0.23723732,-0.18230814,-0.5044497,-0.04912464,-0.17424725,-0.31479108,0.8189281,0.31450537,-0.01964473,0.41190645,-0.15481462,0.32445052,0.6366072,-0.19962756,-0.019131921,0.024971211,-0.86797285,0.031292222,-0.3862485,-0.1650401,0.11884397,0.46493825,0.41239917,-0.049089983,0.17086986,0.06461342,-0.3495914,-0.19903195,-0.28905433,0.19402,0.2665882,0.077701345,-0.38923857,-0.21140073,0.049977258,0.0661898,0.17793241,0.17562358,0.09391523,0.38648126,0.26547587,0.072421834,0.17536075,0.017531099,-0.26119316,0.10553741,0.05828757,-0.13098189,-0.13941596,-0.15223719,0.31369558,-0.18186252,0.08280415,-0.109453715,-0.38614547,0.24019068,-0.08365293,-0.18406942,0.021351209,0.31764224,-1.2418805,0.23201226,0.08353157,-0.098077565,-0.43154776,-0.18247977,-0.25592035,0.3018362,-0.25300294,-0.3841039
OAS1_0367,-0.41665164,2.1376224,0.41777825,-0.1696041,-0.5593376,0.20062594,-1.0604945,-1.5519717,-0.058432575,0.86455446,-0.5884861,1.1116817,0.2164946,-0.4210742,-0.5826676,0.16699833,0.60579675,-0.15382113,0.016712239,-0.018244589,-0.0018289188,0.1346955,-0.0005325131,-0.18812247,-0.6047043,-0.7704952,0.18282554,-0.8394769,0.450028,0.041420966,-0.28180513,-0.55685955,-0.9764022,-0.19718081,-0.27394465,0.72448015,0.12232979,-0.14604908,0.2664981,-0.13217984,0.32489803,-1.0043057,-0.20852058,0.011102172,-0.17055891,0.060463946,-0.69212186,-0.020824412,-0.0367547,0.69498354,-0.93221074,-0.8182818,0.3228046,0.19073775,0.7873263,0.26809734,0.2260177,-0.32070616,0.44318396,-0.25723818,-0.74850017,-0.35047123,0.4380653,-0.3816579,0.5807454,0.10520548,0.10665063,-0.15766701,-0.52276903,0.4973612,-0.6649915,-0.099950455,-0.17378327,0.34483686,0.059768707,0.34627268,0.19302285,0.06889307,0.35066253,-0.067207515,-0.41269568,-0.03723791,-0.058118302,-0.43604356,0.19618031,0.008267367,-0.09494333,-0.20598643,0.10343182,-0.43017286,0.5559778,-0.73896724,-0.27428624,-0.11209631,0.32481766,0.021705136,-0.38275,-0.110956915,0.09265327,0.16499083,0.050264522,-0.3377998,0.8676885,0.085833885,0.2860763,0.27964267,0.19081518,0.30757564,-0.28272954,-0.0051823813
